feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,label
-473.002528832,61.1565983375,-18.5246226463,4.7890626156,-2.0823850999,-11.0744261083,-4.0548118075,-15.9339995247,-8.6807000066,-2.3350196397,-2.918275577,-6.0764188141,-2.9377903604,-1.3041265959,-5.1966036603,-4.077493159,-2.0776920901,-2.2905395963,-6.7517157363,1.6316496763,5
-506.9034645791,65.1507956649,-11.5814192754,7.1316982614,-0.6538388545,-7.1646835378,-5.521857215,-21.0632647863,-3.2615594708,-1.3354155157,-6.3351054158,-1.8993162225,-1.3136277983,-3.6283434322,-0.7390105237,-1.6610050331,-2.8631404073,-3.078122266,-5.310183649,-1.75357068,5
-503.7560661355,60.8501145525,-7.342396467,1.8604274482,0.215860684,-4.9594640778,-7.8933525376,-16.327039892,-8.0757869213,-0.5816781184,-6.3313059914,-2.6769686444,1.6511595664,-4.8305875171,-3.0705039962,-0.4764516847,-5.4935992465,-4.7655291805,-4.7575479312,-3.7434535209,5
-393.060558806,35.9975644832,-19.4389339617,-0.5276224065,-12.8666187473,-12.5995589127,-8.6695679642,-12.0523700282,-12.8984755673,-6.1314131782,-7.4729252458,-7.1037954349,-6.1418201522,-7.0120147116,-2.494226075,-5.3154374313,-5.0098895207,4.7010328238,-2.0597887706,4.2333764961,5
-360.3955657146,41.2931403711,-19.8684710075,2.7036311229,-6.0724516908,-14.2094784255,-6.0007521887,-13.8548308811,-8.4596434586,-3.82896008,-7.1540837455,-6.9889968922,-3.2567877613,-6.2612933985,-4.1435579359,-3.4583324999,-6.8630508412,-1.9172240242,-5.2037291364,0.0310129062,5
-373.7899547139,44.6964556686,-23.4160371466,-4.4962520671,-10.583511896,-13.1770953857,-7.0155397413,-10.5005450435,-13.9909082818,-6.8203169173,-5.766502738,-9.2936318479,-6.923512645,-8.9502347327,-0.5565753617,0.0344387809,-5.8973745756,6.3452554561,2.4830145171,4.9954920519,5
-400.9636875425,39.3571341504,-14.1224511473,-1.76966274,-9.4561918404,-11.7590213039,-7.8517246532,-10.664705394,-14.4033138054,-5.8406921504,-6.4740957221,-7.2046635551,-6.7169478745,-4.4408660357,-0.2934635124,-0.5517586843,-0.7092610846,6.5690163292,-2.3339909404,1.8115914672,5
-521.6392785745,70.1976469505,-8.3543243205,9.4188128822,1.0118011168,-10.9200578899,-7.5320491744,-20.8316300036,-9.3921104133,-2.3222654613,-3.0579638532,-5.085058498,1.3021876815,2.4169434299,-4.5025161028,2.6266562087,3.2761440109,-2.5074686902,-3.4183688992,0.8360205874,5
-557.6478986943,30.4164655006,-12.6245061269,-0.7473904316,-13.1386650342,-13.5679185582,-6.0122758352,-14.9751198596,-8.893331082,-5.7765847074,-6.2585960607,-6.566814489,-6.6394403871,-1.4060886017,-2.4671509191,3.2758557466,-0.7385512093,2.2542142322,-0.6672280308,2.627094975,5
-557.6326091436,28.150559034,-10.3224890914,5.6695674298,-12.054340322,-13.3109409185,-4.5814336509,-14.4278122608,-7.2669623517,-6.1374621127,-5.4017795921,-3.3402882105,-7.3531401544,-3.334764859,-7.1687564442,-3.9488143917,-3.4015569308,1.9967058085,-1.5690702679,1.3385453018,5
-383.4667035992,33.1163676349,-30.6080598772,-3.6714559907,-18.6021062262,-18.2830839486,-3.6587735984,-12.921751759,-9.0935470356,-2.7722090936,-8.389685306,2.3510047196,-3.4608694435,4.2624284103,4.2403482011,1.1722188503,1.7349600862,-0.9277618282,-4.7357307244,-1.7515902695,5
-382.7435966179,21.0043039695,-30.3780658582,-11.7421827749,-19.0399801612,-18.6009600065,-2.6680771643,-16.8943085753,-7.3582936176,-0.8534527009,-4.0539398061,6.4575068296,-2.7919492197,4.3721074616,-1.6299416763,-0.6254076084,2.4141181907,2.5952293398,0.6211296344,-0.3654456208,5
-400.7319652444,27.5045902246,-30.3731519224,-4.935161692,-19.738880718,-19.3497924302,-3.6492750574,-14.4161899597,-7.6312601192,-0.236970625,-7.2288392448,5.7114829354,-2.9195863041,4.8550047306,1.6982481212,1.006381118,0.2217693878,-0.1243126489,-1.2923212077,0.1974881682,5
-581.6161586288,33.4244516834,-7.6145874997,3.7950386681,-9.5190604362,-10.2116367568,-2.5919996897,-9.1360909082,-5.4561587619,-3.5602012722,-2.8666621,-2.8372684693,-4.3486071833,-0.7790133219,-3.2874199691,-0.8918842057,-1.7761888184,2.9866135317,-0.6419129955,3.1227858408,5
-426.2142164032,26.7317492882,-21.640835988,-3.7314155439,-19.157234568,-15.8305352071,-2.4739736648,-18.1054094912,-8.6462215059,-4.6516392659,-9.6264077194,-0.0515851904,-7.288395205,1.6559443447,0.0546172812,1.8619608556,2.9636805874,3.3329781304,-3.4910784231,-2.1247346254,5
-604.4395785907,31.6809956219,-6.8729227018,4.6379078301,-10.4328454008,-7.7635922926,-4.720506704,-9.4240119066,-3.7537274146,-5.7228798709,-7.405134135,-4.8962446457,-6.0631999094,-0.4723748249,-2.7616338844,0.9959525233,-1.8963903094,0.6063415338,-2.1713828802,2.2779562495,5
-420.5615364696,28.7913496657,-17.6611918028,1.2544803308,-8.4151298506,-13.4930809535,-4.4687742181,-11.1840142397,-14.540948958,1.9891962818,-5.160256189,-7.8338045374,-0.3845368099,-6.6082398134,-4.5452983884,-3.8012023583,0.0390557899,3.6414582548,-2.682121061,1.7211880696,5
-490.6232189602,38.7982287185,-4.3786948589,4.9901262415,-4.683821635,-8.3167649414,-4.5220293322,-6.5913313907,-12.9347527251,0.4457662803,-4.6512015023,-7.6732467995,0.3780987267,-3.6269306593,-3.4593603259,-3.1202072933,-3.8413227041,-1.010478209,-6.2830097908,-3.1577090269,5
-518.3221401928,40.94468988,-3.9346009223,8.1873642373,-4.688751899,-7.4370634058,-5.5450008689,-8.4942437509,-9.0178464307,1.7768284248,-4.98058865,-4.7453274309,0.0660565964,-4.3028567019,-3.1854058942,-1.9879300793,-5.230825238,-1.71870888,-5.9877621658,-2.9601135948,5
-447.9489454679,27.1422231891,-11.3116203453,1.8550024454,-7.0759496734,-12.8908109727,-2.970330325,-9.3338511342,-14.1379827421,4.1149657199,-6.0399608518,-6.5621784719,0.6333447167,-6.6599223153,-4.9920320785,-3.6326758546,-3.1564565718,-0.3625293422,-5.9182954491,-3.9106982229,5
-494.6168558381,35.6327745132,-4.0002115212,8.333981766,-4.0627355859,-8.3738653326,-7.3373174209,-10.4030974001,-12.2201843152,-0.6738231929,-5.721210906,-8.0609135657,-1.0613988512,-3.1606393949,-6.3220030542,-3.86864691,-3.7125962396,-1.5718427301,-6.4864119427,-1.3567007204,5
-542.4519103481,35.0803454602,-3.841781769,3.5840573645,-8.9786711941,-6.2192870452,-7.8110911926,-10.2315796741,-12.5793382147,-2.4305321321,-5.1864780306,-7.2200891995,-3.0616787388,-4.5480367255,-6.11501698,-5.5123877111,-3.5630691819,-3.4280996577,-8.8256885706,-1.6410337089,5
-432.6427500232,22.7699571281,-14.2760423366,1.4818883806,-6.1409412367,-14.2802424139,-1.4829455482,-11.6266275406,-15.6375162739,3.6156975697,-7.3286821674,-7.6262159662,-2.8379700123,-7.1182486306,-5.9242686012,-6.4167661053,-0.603205596,1.3402677071,-2.5226836299,3.4441007477,5
-438.254810076,34.3060223264,-8.3254847023,4.1469667179,-8.4020264692,-12.1580003689,-4.1874815405,-8.7896472789,-11.5694845595,1.147652167,-6.5295089385,-6.3549822629,0.1893340813,-5.2810963542,-4.7126578153,-4.9096590288,-6.758340854,-2.2849744093,-3.5274753451,-0.0625317412,5
-414.9588904351,30.1346975032,-21.4917313852,8.4764465364,-5.1167369686,-12.3982387084,-9.2756879814,-3.8076469193,-10.6447097392,-8.5846348698,4.2741594849,-7.4240427816,-4.0853505654,0.2961789326,-9.67360876,-5.8132634094,-3.9321475995,-7.3019657003,-3.7002427538,4.1083229679,5
-531.5838053224,49.4948544613,-5.5215910116,12.0809336526,1.6880243112,-1.4700457015,-1.7023813545,-3.9389699145,-7.5757510836,-6.6926032642,4.744314415,-2.9888995982,-3.1574799103,1.7714265592,-4.8612302957,0.8934453686,-1.826183698,-1.1969886784,-1.2186192632,0.8120573591,5
-558.2883856948,58.2221216262,-3.720052296,15.7652212336,6.3279270314,2.9425202309,-2.7448548027,-2.7467527519,-6.9689359333,-3.846009147,6.5690856459,-3.8649231324,-2.7631010493,4.8842900537,-3.0883136627,2.9572790199,-1.7204225209,-1.0362356517,1.1924287476,3.4202319723,5
-591.9996534151,46.3161636237,7.1961467998,14.1431835694,2.1180498515,1.6753713261,-3.153740814,-6.3841318197,-5.8260944934,-1.3885838024,2.8949767283,-5.8047979227,-0.28881172,2.2747123549,-3.8467876579,0.8655772602,-3.3122138066,-1.4868495798,3.0240143973,3.120975665,5
-312.1592458839,30.1617469404,-32.7185655384,-3.4529066877,-13.6080234842,-11.8411368718,-10.0566505239,-4.6323549953,-8.154691193,-9.291929863,5.4545288419,-10.0543528252,-2.6986685019,-2.7159978816,-8.7659030196,-5.4381047654,-2.8661559703,-2.0378000493,0.0595842166,10.4773752349,5
-412.464649838,32.5368990947,-19.7831009018,6.1777212093,-4.9138625732,-10.6341168079,-6.5016173119,-2.650608483,-9.3036016964,-7.9403001723,3.7040987252,-8.3219670615,-2.6474171955,1.9247631821,-7.6996407893,-2.3745795044,-2.6898771031,-3.5106153578,-1.1857329298,4.2831875058,5
-542.9393772993,53.1593337847,7.7028817676,17.176847776,3.1660792271,-0.6973506208,-0.4949115144,-1.3072401003,-8.6478058138,-4.9150602775,3.6430760106,-5.6156293207,-2.9177195598,1.6069327177,-2.9437728124,1.2539298202,-3.4849343073,-0.254096922,-0.6714167995,1.1417363787,5
-349.7901346072,35.838520354,-35.2639040954,0.1270729639,-15.2425088201,-13.7040649157,-7.4980703015,-3.6946444406,-9.8869571736,-9.1598084863,6.9819801515,-8.0550239981,-4.6256815874,0.178647679,-8.5418423357,-3.901621698,-1.7785716016,-2.3551656406,-0.3973020408,11.0078088788,5
-488.2995041546,59.867638945,-10.376578729,6.1696068925,1.5944991942,-3.1041882921,-12.9963251721,-13.503701074,-9.6296748006,-7.7403765588,-7.5072215761,-3.8228577989,-4.6541611563,-2.1443474196,-9.9960080216,-3.513331294,-2.120342826,-1.2598896044,-2.0412612531,0.2177966344,5
-512.4820165182,59.0743720797,-9.4087238883,13.1153111773,5.6140640173,-3.0299819969,-6.3841055728,-11.5931979073,-7.6060911198,-5.6692566899,-9.5153228698,-3.8372659165,-4.9714964404,-1.1096426643,-8.5658239393,-2.6685943103,-0.4331728891,-1.4582272084,-1.9252938712,0.4341762779,5
-326.6620610156,43.7828897743,-13.6122298063,8.1725536861,-10.584325415,-4.3531632159,-3.7024496123,-11.763599803,-11.2199718631,-5.0779224746,-5.5770383526,-1.0627116903,-8.4214574859,-0.3517503175,-5.9204184884,-3.4553983158,-2.6660413909,-1.1027315083,-1.1408688851,1.7364817331,5
-616.716383263,67.4328656254,4.1701239069,16.7013184984,8.8676366803,-1.7125877916,-4.9155193679,-11.4209565123,-6.6956717075,-4.3068335014,-5.0091807934,-4.0391633815,-3.4877349484,-1.5522718679,-6.6551590334,-1.705794889,-0.4672769015,-1.6076195545,-4.3616786212,1.8334160148,5
-350.381078226,47.9609433525,-13.2444988432,6.2386353649,-8.271025395,-5.0531606509,-3.9752785987,-14.1290374196,-10.364254618,-4.4051476962,-7.5042537939,-1.4575287339,-6.8783630315,-0.5818272445,-7.0361820648,-1.0670582434,-0.6650009479,-1.6106267096,-1.9993776311,2.2598780878,5
-332.2150876347,42.6706511796,-13.4762593879,9.2442333069,-3.467587421,-3.9423895106,-5.809811809,-14.1813884089,-8.4106511854,-3.4962770391,-8.2247127362,-3.1296622112,-6.1477805941,-0.3139505237,-5.731979914,-0.8624532781,-2.4253630671,-2.2229363402,-4.0697944311,1.6359388252,5
-531.8812667915,62.2270741555,-10.1599378256,12.8471214648,3.9082291539,-2.9383135266,-9.908425254,-15.5824385144,-8.6702585711,-5.4152047299,-7.7270495351,-3.5761377499,-2.8711594812,-1.866137372,-10.0410441318,-0.6300551916,-2.3314765824,-1.0102273632,-3.8041165703,-1.2281848605,5
-340.0950582893,44.2663154841,-18.2392762917,9.898861941,-9.5414544901,-4.2956256792,-3.2610896792,-15.2532951374,-7.0546265605,-4.7221800328,-9.229326374,-0.9822341291,-5.9820730395,-0.9138053647,-5.6082796415,0.8067282248,-1.4099144953,-3.1650675844,-2.7359157024,1.9261657681,5
-583.7285263409,69.3424257269,0.3429600915,12.0593819608,5.7612237761,-9.0068310294,-1.0144863819,-3.7031876409,-7.8913686065,-0.39958387,-1.9281849457,4.1771970155,-5.079214508,2.5947651871,-2.8224416099,0.8918910635,-5.1485642078,-1.7027327895,-2.6681550022,1.1506056241,5
-387.24974695,36.0255542005,-17.475528549,0.8146835396,-0.5863076816,-8.9877267516,-12.894608328,-2.4677132362,-8.4343837588,-6.897684373,0.0045973415,-2.1915956119,-5.0543104594,-0.1281320637,-5.8940079054,-4.2135192885,-3.59619914,-4.8349622325,-2.476498388,1.0810824473,5
-413.9823104697,39.0590991386,-9.2397879626,4.3082582158,0.4728504908,-8.5729975707,-9.6071120299,-3.7558173702,-5.9716474367,-6.3952715868,-0.2823952988,-1.4819993192,-4.7130142752,0.8197001527,-5.6090375635,-1.2991733392,-1.1348168055,-4.2968811421,-1.5023878895,3.6781317358,5
-534.0596797871,59.2619014424,-12.063670688,5.4300637172,7.2757549346,-11.5876821398,-6.7467371317,-1.3193505127,-7.6021673292,-4.8144854368,-0.4813004257,0.1369150664,-5.6678136936,2.6950373144,-6.8186763758,1.9222309406,-3.3604649133,-3.1535949718,-3.3805596848,0.1245957809,5
-345.8026436071,31.312512544,-14.5340458662,-4.9214064035,-1.7347983943,-8.3444655669,-13.4338471491,-0.935096352,-9.8728880871,-13.0185637869,2.5319491176,-0.1156341415,-5.1796494878,-0.3832951206,-2.4022740315,-4.2743922443,-5.3412252072,1.3707135262,-0.8548387951,4.6973191501,5
-555.7932096197,55.8658173608,-3.3026361544,13.5949537984,8.5210735743,-7.944805749,-5.3253120033,1.6832808662,-3.3219733459,-1.7794684403,0.3777848228,1.8337814413,-3.352600351,3.8701142876,-2.85965489,2.2041272584,-2.1572889726,-0.9173781954,-2.128253259,1.6749408475,5
-621.9381346174,77.0768910712,7.7758450644,8.520507923,9.6894962425,-6.0122628339,-1.6391972739,-3.8749746399,-8.4971185707,1.5183747797,1.2086291169,2.3173835639,0.7390754103,2.4150212821,-6.0306280851,4.0753899054,-5.0481302686,-0.6602160761,-2.2580022937,2.2278236041,5
-350.6711837278,31.0397167102,-10.0382462433,-3.3601167369,-0.039176923,-7.5586739282,-15.1538448076,-2.5113658303,-8.8835692051,-9.4291095495,2.1289004955,1.5085420634,-5.6291907008,-0.8850684988,-3.8756913758,-2.9687980482,-5.0124205501,-1.4725433321,-1.1632781923,4.7056340902,5
-576.2274874688,51.448468151,-5.3227468814,8.3662530987,1.5726219199,-1.7804769402,-3.9906064623,-3.2501058537,-9.2581059283,-3.0818121094,-0.3495646578,-5.0461590147,1.3543550434,1.6064893311,-5.0380567618,4.2954232777,-4.7773963284,-3.3807137195,-0.793652811,-0.8132768093,5
-618.2271989267,56.9439920277,-3.5150589436,10.924560762,5.3043564276,-1.9445034379,-2.2879505892,-2.8000964952,-8.8208607146,-3.9089377248,-0.3006012823,-5.1961691282,3.6237959614,1.0646476977,-3.7837052492,4.6131560421,-5.3581454921,-2.2836431891,-2.3416323106,1.8056555993,5
-564.5435379123,48.1787494769,-6.7814278229,8.1240041486,1.7480243821,-2.24289667,-6.3257163626,-5.6717822588,-13.5498235851,-5.5877676838,-1.1539540483,-7.5501538866,-0.344187059,0.8110277599,-6.3816348147,2.2913471303,-5.3695015197,-4.6050837695,-0.8802357376,-1.4261892896,5
-572.9750083652,51.1949338549,-4.6997642059,9.8235670631,4.8117264079,-0.883660918,-5.2148040591,-2.6897812521,-13.969006687,-4.7838254187,0.1512657702,-7.1129257562,1.7465061789,2.0678965787,-5.1632052647,2.2457197736,-4.8864038963,-3.6206408241,-1.5214664784,-1.7184193845,5
-357.2814000801,20.502142488,-13.3834454335,-0.3393961543,-9.9468640958,-4.2004302821,-10.5409544717,-4.5903990725,-8.3459970573,-5.0006031926,-1.1572668926,-3.2900024623,-5.8281174359,1.2459930649,-7.634829031,-2.7945585562,-5.6326756756,-5.6592390659,-2.525709447,3.0577638305,5
-401.9305130405,26.4970747745,-13.9039736586,-1.8481197225,-10.6670718594,-2.7296483753,-11.800740547,-5.3822946287,-10.417292002,-6.2263412114,-0.1696941375,-2.1391261404,-3.5700941301,1.3345300162,-8.8028775941,-2.2277555404,-7.6235643225,-6.0137494204,-3.5917047507,-0.7974794178,5
-329.7815509665,12.3563631336,-17.9916087105,-6.5568503036,-19.2176160858,-4.3041753691,-12.6269015005,-6.8039516117,-8.4551314662,-6.9157585269,-1.5620565343,-3.0317820395,-7.8947110265,-3.4982449476,-10.3773679012,-7.5019596144,-8.8040569717,1.0135343113,5.8748789109,11.1879783433,5
-427.1704537139,39.0051252159,-5.0074558894,7.0960708134,0.1650834361,-5.3073770221,-8.0130014559,0.8556211308,-7.5974645942,-2.043843059,0.4328010335,-4.1441791925,-2.7858034626,2.9976081114,-6.4466854234,1.0654926805,-3.5575572563,-4.6564535271,-2.309065162,-0.2010401615,5
-559.6589045614,36.1154019615,-10.4317043622,3.4588170249,-7.9631706927,-8.1723561285,-6.1906062344,-12.5246622654,-9.5785712762,-4.8429906524,-4.7282118124,-6.3512947965,-6.8827781878,0.0921177778,-9.6824924514,-4.6719763786,-3.9881010742,-1.1834223371,-4.2351919919,1.6914932404,5
-463.85784306,13.0590025282,-18.8767545286,-7.2140701805,-18.2674723094,-11.3753948518,-5.9422140347,-18.7655434138,-7.6598992669,-7.2768064145,-6.4376001617,-2.216190818,-6.769935492,4.0906626633,-6.1410715069,1.0472849736,-1.254437689,0.4525060978,2.8817829887,2.4327135387,5
-415.3709549169,18.5213950651,-18.8511521524,-0.0917391816,-13.2966415764,-8.1992031729,-0.4129249459,-15.4180520427,-5.6341497767,-5.5698833291,-5.557563515,-2.1764494803,-6.0664011855,6.7199369187,-0.4452674515,3.7792996283,3.490829496,2.6943791137,1.8923006686,3.0948745749,5
-573.9746877959,35.6499496583,-11.7215155819,1.923688095,-10.0928702023,-8.776226002,-6.756762349,-14.7347466353,-10.0557202312,-3.856651187,-3.9330245461,-6.0425521332,-7.6037479029,-0.5466296034,-7.4291269058,-3.7581484758,-4.9768975121,-2.7598915639,-6.5597893165,1.0077922414,5
-556.5844869568,29.2169839673,-11.122791074,-0.2977957192,-8.9724183237,-10.5821940393,-6.7890652507,-14.9649015073,-11.2075635838,-5.2610600872,-6.3219026499,-4.7719553845,-10.9605719571,-1.317459734,-9.1904994946,-1.6363977985,-0.2121988575,2.7452840029,0.1668931623,2.368125696,5
-442.8687879459,20.7681760899,-17.0831162443,0.223668371,-14.0527371354,-8.7234801917,-3.4849465538,-15.6031827206,-7.8670018161,-2.9777855932,-5.6106189992,-0.8408710718,-4.7506100956,6.7594259298,-3.2361133459,-0.6851494716,0.4201610551,-2.3914322242,-1.8219766728,1.3199942459,5
-537.5432487848,30.534096205,-11.9618611566,2.4994757269,-10.1716181968,-8.5110465117,-3.097520525,-12.154164567,-8.8427342582,-2.8482921271,-4.4378460207,-3.8526074072,-7.3230702626,2.9341850584,-4.7096135078,-1.6467099463,-0.4138407682,-1.1839149155,-3.4494680521,1.2454764252,5
-400.4925370536,12.3781214238,-17.1731472712,-0.6142256279,-10.9858023011,-13.3151643339,-4.9756381322,-18.4153540504,-6.5995403737,-3.1432371266,-4.8689876777,-4.4589633724,-9.2087094077,1.9725535145,-9.0057941281,-1.9657504361,-1.5887029856,0.9155652512,2.7351079389,3.7875480553,5
-352.6724714267,31.7677870347,-19.9861984128,0.8245097986,-10.584859241,-4.6543545564,-11.0422961688,-13.5186289768,-13.3260594552,-9.5041953648,-6.0768067865,-4.4300673282,-7.0231808421,-5.4382147618,-5.9447348668,0.3541900604,-6.3771586862,-1.7934257523,2.8736515287,2.8331389571,5
-531.2638706401,41.6151603018,-5.1806719876,8.1212216917,-2.3691896337,-3.3794112782,-6.4184051078,-7.4623621694,-12.5853730688,-7.8849298487,-4.1171168939,-5.9816375599,-4.9403383928,-2.819312198,-6.4811572968,-1.0551877991,-8.2765323045,-3.3422256779,-3.9972310594,-4.5225412517,5
-545.1516878097,43.8168754291,-6.0826618244,12.1480505491,-0.197811798,-2.4236958682,-4.441837062,-0.7194570712,-10.4064345971,-7.3655606552,-0.1571832865,-4.3418376836,-1.9618887833,-2.2812063296,-5.5304261442,0.0510723524,-6.2347533685,-2.4811295934,-3.7255819101,-2.5953030546,5
-537.4129083437,45.3987176332,-2.1436648451,8.2520829447,1.3415976879,-3.0953300103,-4.0192251536,-4.8569454048,-13.9653777132,-7.4050155413,-1.3901758041,-5.7084202585,-1.3396110912,-1.652258876,-7.449232018,2.2324170821,-6.9019447173,-4.6782537148,-0.7494620823,-2.6439014028,5
-370.8056163178,24.4233227334,-19.0016477871,3.4034293909,-9.4112877865,-5.3802189189,-11.5694797202,-7.914595959,-15.0566691201,-11.680397556,-4.3081335456,-7.4559574728,-6.6858002229,-2.296302928,-6.6582453899,-1.4960242022,-9.6601952315,-8.0409658587,-5.3500476601,-6.1501321656,5
-307.1110748693,23.4252856409,-19.6004431747,-3.3370310443,-9.6875361851,-6.4440743627,-15.0781119009,-12.7594832254,-14.1670290533,-12.481097962,-2.1135311306,-7.0579851158,-7.4689322095,-3.7743089002,-4.911132472,-0.0330898673,-4.5963249592,-1.5247523372,3.9255928946,3.7998677325,5
-574.4569246056,46.1725682043,-1.4113481762,11.5488286816,0.7719922468,-1.5823156701,-4.5220455569,-5.4668543782,-12.4487834948,-6.3042510255,-2.3021424249,-5.1657487291,-1.1854693208,-3.5360620186,-4.7504292323,1.2164714927,-6.2059125589,-4.7301803022,-1.9669519191,-2.5241534803,5
