feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,label
-415.6301914922,40.7501258459,-12.3519338933,-10.1550725298,-3.153460838,-7.6670311066,-3.1014133072,-3.3792790475,-11.1278135797,2.3007918075,-2.3184114091,-3.2918027445,-4.4346720925,-5.9685898429,-5.1850328482,-1.4135472302,-5.8273478975,4.3564481636,0.1728451796,1.7759664015,2.1155224941,6.4870877463,1.7892491611,6.4210307623,3.1906630779,3.1916833377,1.7275968068,3.7981923531,2.2756433621,3.4853212915,2.3437606022,4.3711640909,2.534469425,4.2973141194,1.8466473941,3.6734126981,0.8068296813,2.5189486739,1.8135973581,5.4504838602,1.8171188477,1.745087371,0.3762028306,3.4575854652,2.5242633136,1.2174152852,0.3176186616,3.1543343185,0.970836128,1.3677447972,5
-582.5469569494,58.0360798026,-5.5208272224,12.2962096896,2.8041886181,-5.2506204445,0.4945040433,-5.2236994395,-8.6375713556,-1.96194328,-2.7201687203,-1.3853610242,-3.696337043,-3.8953398865,1.1665854083,-1.9846570662,-7.9302316058,-0.7284567782,-4.6710153453,-2.8112153636,-3.7833034999,1.0193206454,-4.0988338296,-1.327772752,-3.5980991059,-1.1050366489,-2.6594624721,1.2435878597,1.0179136508,2.716318966,4.0231222565,5.2291557885,2.0882093511,1.3067115502,0.8871862334,1.6100481727,0.5630522125,4.0030352608,2.2767963674,4.7426418309,1.8422850107,4.8338491477,2.8649360169,2.5515949063,1.7553812743,2.0076304954,1.9400134277,2.9925661153,1.2555164731,1.8477931584,5
-616.0402923172,45.162669539,-3.2319577137,4.5202746662,0.9921101657,-6.7595005936,-4.3777030464,-11.8221894934,-10.5770401643,-0.2288216273,-9.4690513973,-2.1302125258,-7.0223202257,-6.3124598894,-1.8141418047,-5.7408529994,-10.2729428267,-2.4770386961,-6.4595047985,-3.6332583487,-8.1263140378,-0.728732482,-6.9913361444,-4.2925208721,-4.9834909316,-1.5601246056,-3.339945473,-0.6074656954,-3.4114416442,-1.8617612843,-1.5978066097,-1.8166992156,-1.7487161716,-0.7039201488,0.4011092889,1.3751847009,2.8826369911,3.759893849,3.978165184,3.567103686,1.3451345445,4.4057523968,3.4792152601,5.0667602839,2.9648990781,2.277888942,0.4773300891,2.2852084061,2.8638034343,2.8920117978,5
-379.3340794624,35.2640249657,-17.9106672966,-8.0201177905,-4.7440661057,-9.0781552887,-1.4043933944,-2.6182847898,-9.1950150583,-0.3709093071,-5.9868044164,-2.9660165309,-3.6552647928,-5.5408254091,-1.2028709093,-0.0898219887,-6.1026304085,1.385463067,-1.0320024204,2.9440386847,4.000062287,10.0352619071,4.2478806894,8.4499580305,3.7479353105,4.0839950823,3.7311388086,5.0013648403,3.5234670693,4.3355565006,3.2848552918,5.7517831484,2.7270469971,4.6930889398,2.00854,3.4813760674,1.3830467618,3.4164192147,2.3244415719,3.2809400885,1.4505434861,3.7839121044,1.9981571329,2.6852885062,2.6187090741,2.3797152677,0.8042898578,2.4735501682,1.2550260522,2.8792463123,5
-378.4643992513,-3.1681997927,-32.6106403552,-7.0169821791,-16.2877072951,-5.3088458139,-5.7765809591,-4.9464153984,-8.12091428,-7.8899416247,-4.9712827744,-3.4548101628,7.1383245407,12.0382787162,13.3014461619,5.5458209262,-5.1157664459,-4.9934077612,-7.8968811133,2.6027646721,-0.9382452696,-2.4648863499,-5.9999135633,0.4995313129,3.210577352,2.3419329747,-0.5028884174,3.2838740835,0.3187981068,0.9947286139,-3.1171335426,-1.1121300669,0.1239433132,-0.4235004391,-2.6448792081,1.7850712494,0.5846988799,1.9653747586,-0.3582582835,1.2083079913,0.353588184,-0.0117532587,-1.4094124494,1.5220441607,-1.2934089836,0.615901526,-0.5241217449,-0.4398117254,-1.2396644338,1.6375068428,5
-385.2890985326,-1.3098835068,-32.4063714867,-8.7542829659,-16.5389779106,-6.94576649,-8.2175145672,-4.9747890111,-9.940928459,-4.5347395831,-6.6110848914,-9.5312839641,0.536548268,7.8675418815,11.33375451,11.6754918305,0.0326502066,-3.0327690391,-9.0376708188,2.8704711185,-0.0542402248,0.750986173,-7.3800657916,-3.1930929275,1.5263949506,4.9811940725,-2.2693081238,1.3296072257,3.6036592478,5.7863704451,-4.0651324117,-5.24402498,-0.8928637532,3.3565770627,-3.3656957269,-0.5760000143,-0.5720454392,-0.0875312368,-3.1955524382,2.8644224653,3.2531826912,-1.661022074,-0.7394032361,3.5510559132,-0.6534408279,-1.7331371796,-0.7889304377,-0.8936562557,-1.3600815023,2.4536768772,5
-546.9394638039,48.3987638851,-20.1968102625,-1.9654837158,-6.3259342901,-12.4469924652,-3.3932042772,-12.5534140858,-15.5060005261,-2.9643986042,-1.8571094853,-7.0829366402,-3.3804770238,-5.8356048812,-3.9556500123,-5.8686675298,-8.9414980178,-3.5997668282,-4.8143528031,-3.77029293,-1.8365195418,1.7423802258,-0.3946389631,1.9668976107,-1.1360717057,-1.0901357151,-4.3482397368,-1.0998889703,-1.3985346713,1.735287137,1.3403352595,1.2862237291,1.6844535069,4.2729354988,2.200113889,3.2045813832,0.5458727538,1.0887332276,-1.8445152811,0.3998721432,-0.3157949294,1.4158362078,-0.4974773059,1.4094631455,-0.7012610612,0.3447661403,-0.9959781438,-0.3967884287,-1.1013690774,0.0456299244,5
-561.1401920637,51.729679419,-14.4547049955,1.0571079185,-8.1516478894,-7.4696940629,2.8328080269,-12.5283437081,-16.1689717975,-3.2280611163,-2.8153865304,-4.54955159,-4.8418078656,-4.8389090592,-3.5517219577,-2.1263820024,-8.5924785985,-7.2155098799,-5.2854332594,-2.8478939026,-4.9650077322,-0.9777466072,-4.9300459252,1.4809282481,-2.2941457239,0.9987985691,-1.9545167453,1.7409286805,-0.5923563478,2.5711538433,-0.6279613632,2.3508790173,2.5656646287,3.3538017595,1.5786050951,3.2693395275,1.5116153324,2.434832323,-0.8702003115,1.3130814753,-0.5840102588,0.608694554,-0.945617379,1.7800492268,0.2550943279,0.9255102896,-2.0901510274,-1.3325091712,-1.3617705481,2.0030428965,5
-575.0776067402,45.4639684,-12.7688116647,-4.1561948833,-6.5579791065,-11.2183540205,-2.7824258948,-10.6699545541,-14.7853553862,-6.6535218122,-3.3974330078,-6.3875863147,-6.2686775347,-5.2662614714,-3.6755094452,-5.7693984764,-6.9013545153,-3.987028931,-6.1231029853,-0.8828530877,-2.1647994981,3.1046106198,-0.6325090945,1.5442079755,-3.0483626751,1.4680510403,-2.1529398177,4.4766427797,1.4599462412,3.2899662745,2.743859173,3.6383113848,1.17754835,1.6952314412,-2.4310676108,0.354379125,0.2039884892,2.2362527107,-1.5283404709,-0.3851700823,-1.6472858699,1.979039516,-0.1431313239,0.9682174567,-1.4150681715,-0.4647637662,-2.1875810598,-0.7211521072,-1.3913321506,0.8074814197,5
-396.639316467,5.5307130342,-31.576168032,-4.6262002258,-14.1323319213,-10.1640354441,-6.5242376114,-3.8823163216,-10.5456477975,-6.9167022589,-4.4084547118,-7.9791760446,-0.7937433092,4.0353775645,9.1546211722,11.6407443949,4.2596713813,1.0670794387,-7.9664716103,-2.0632219577,-2.4239320264,4.9385683502,-2.1711469576,-3.4957463149,-5.7250019431,1.2703681713,-0.0220987593,-0.0988240308,-0.9575534859,5.516645771,1.7261114294,-0.8822054804,-2.1998507426,-0.0545744176,-0.7473157247,-0.1373685517,-1.3510774271,-0.1244997706,-0.3265043865,0.3583807018,-0.0467715821,0.0812356032,0.4280112519,2.3457243456,0.3221737343,1.2525076268,-0.9878481076,-0.2605009929,-0.4757942942,0.0914374188,5
-371.3693309914,1.285915874,-32.9663848893,-10.1377160099,-18.2510110669,-4.7542617227,-5.722060982,-4.6323824264,-9.1711142644,-4.5200364045,-7.1908116819,-6.7554104686,-0.3354278864,7.9781101701,10.963461409,12.4658324398,0.5666881368,-3.5427497665,-6.8760823021,2.8621400154,-0.0682903923,1.8930671095,-6.402477421,-4.8461404838,-0.5179060457,2.9389053867,-0.5825191338,1.9449127612,0.2733126347,4.7141864582,0.1492338946,-3.1346729495,-1.9602328719,1.7439359795,-1.6687366172,0.0113142192,-0.2469595013,3.0133388343,0.0649281066,0.5930001819,1.010432379,0.5268590929,0.506832251,1.3384504201,0.4727821578,-0.5803038705,-2.1705463416,-0.465841091,-1.6571431989,-0.5897028603,5
-550.2039993907,39.0602551389,-9.1278435528,-1.8249098381,-6.0328529253,-9.6209567651,-3.5569763674,-10.8689872056,-15.6753820547,-5.4399290542,-4.2642441387,-5.6663686749,-5.4581287339,-5.6774104224,-4.0437845797,-5.1726311458,-6.7621584101,-3.219388923,-5.0085755201,-2.8531929882,-3.5592547096,-0.6902327093,-4.2322012755,-0.2030618173,-0.8182203099,4.0648857204,1.8676472961,5.0914601326,1.5039229312,3.3875466804,0.6854507256,0.3792843531,-1.4915689181,0.4869414053,-0.0322125418,2.3419881898,0.7040899048,2.1346536098,-1.1659426889,0.4672758311,-1.5393027614,0.8235278907,-0.8137800504,0.115243089,-1.3072290021,1.3556119541,-1.0294671371,-1.0393049052,-1.4364243551,1.3975066668,5
-473.002528832,61.1565983375,-18.5246226463,4.7890626156,-2.0823850999,-11.0744261083,-4.0548118075,-15.9339995247,-8.6807000066,-2.3350196397,-2.918275577,-6.0764188141,-2.9377903604,-1.3041265959,-5.1966036603,-4.077493159,-2.0776920901,-2.2905395963,-6.7517157363,1.6316496763,-3.9610840684,2.999309107,0.3761929901,1.9168041318,-0.8255467084,1.0096212266,-2.6426681673,0.3719450401,0.4174972236,2.0663835997,-0.5778222093,4.4434092967,2.3452081193,7.5292188278,2.6873664862,3.7683893471,0.8364899913,0.3566989733,1.5077947306,2.8360985639,0.5721866499,1.1004956522,-1.2698300196,0.907353067,0.3517166216,1.8104005628,-1.2945093295,-0.145639066,-1.5458193827,0.0963182554,5
-506.9034645791,65.1507956649,-11.5814192754,7.1316982614,-0.6538388545,-7.1646835378,-5.521857215,-21.0632647863,-3.2615594708,-1.3354155157,-6.3351054158,-1.8993162225,-1.3136277983,-3.6283434322,-0.7390105237,-1.6610050331,-2.8631404073,-3.078122266,-5.310183649,-1.75357068,-8.528211535,-1.3503654586,-4.1429469089,-5.6512701428,-6.6354033307,-0.0186327413,-6.2000206392,0.8216233231,0.3329230615,2.1947816311,1.3495658319,5.4051776746,2.6509843511,7.1766276867,5.5410917254,8.6731318403,5.5509638134,4.9343848593,1.5208053236,2.3530203319,-0.731859694,1.9538208353,1.6029382333,1.7609934842,-0.5635259943,-1.0723087205,-1.8865835779,1.4451986163,-0.2898593538,-0.6032988474,5
-503.7560661355,60.8501145525,-7.342396467,1.8604274482,0.215860684,-4.9594640778,-7.8933525376,-16.327039892,-8.0757869213,-0.5816781184,-6.3313059914,-2.6769686444,1.6511595664,-4.8305875171,-3.0705039962,-0.4764516847,-5.4935992465,-4.7655291805,-4.7575479312,-3.7434535209,-8.07925338,-0.5357257823,-4.5059752024,-3.0716730958,-5.2927526788,0.144290045,-3.142583666,-1.0491225361,0.4012977356,1.0018403469,0.1340250022,3.5497191644,0.4327897634,4.6363959885,3.6266791612,7.5325814225,3.984216948,6.3762329792,2.7561031211,5.0306609324,2.5240977306,2.2472481236,1.1581694154,0.426833742,-0.2744028386,-0.0296424493,-1.6559248771,-0.2536198685,-0.9183762231,0.7905162442,5
-393.060558806,35.9975644832,-19.4389339617,-0.5276224065,-12.8666187473,-12.5995589127,-8.6695679642,-12.0523700282,-12.8984755673,-6.1314131782,-7.4729252458,-7.1037954349,-6.1418201522,-7.0120147116,-2.494226075,-5.3154374313,-5.0098895207,4.7010328238,-2.0597887706,4.2333764961,-1.1400082805,0.6707908135,-2.2084614596,-1.3092742052,3.0849665749,6.6914012585,2.5440885157,3.0831203007,0.3343456142,3.3511994127,-0.0221949632,3.2931090516,-3.4562388134,2.1390815001,-0.9323420036,0.3620584686,0.5449076845,0.1004511822,0.8638648694,1.4046952687,-1.6191928854,3.4274365734,-2.2286521476,-2.5004009492,-3.4584210709,0.4235140013,-1.1778664833,-0.5084182423,-0.6305843627,1.400475551,5
-360.3955657146,41.2931403711,-19.8684710075,2.7036311229,-6.0724516908,-14.2094784255,-6.0007521887,-13.8548308811,-8.4596434586,-3.82896008,-7.1540837455,-6.9889968922,-3.2567877613,-6.2612933985,-4.1435579359,-3.4583324999,-6.8630508412,-1.9172240242,-5.2037291364,0.0310129062,-2.0006434851,0.9529664967,1.6173474858,0.8790649527,0.6640268748,4.7347306346,0.0541649361,5.3844195632,4.307861702,3.2172169028,0.8925234515,1.7549546738,-2.7778201989,2.3067847558,0.492241861,1.3825341262,0.1172842092,-0.5125186688,-0.8980274569,1.9038899858,-2.4539269531,0.3222810304,-1.167703987,0.9596753042,-0.0853532543,0.9291798963,-1.0576259297,-0.589069162,-0.7951400409,-0.699315092,5
-373.7899547139,44.6964556686,-23.4160371466,-4.4962520671,-10.583511896,-13.1770953857,-7.0155397413,-10.5005450435,-13.9909082818,-6.8203169173,-5.766502738,-9.2936318479,-6.923512645,-8.9502347327,-0.5565753617,0.0344387809,-5.8973745756,6.3452554561,2.4830145171,4.9954920519,1.6729334094,3.9758314832,1.2433337455,2.1564659196,1.8319679828,2.9678121547,-0.4713323267,0.9833507591,0.3802276385,-0.168330983,-2.0267920167,1.1491649837,-2.4231649922,2.529892238,-0.9759416099,0.8663637695,0.4390606143,1.8164042978,-1.401993008,0.6316435985,-0.6457406781,2.7539744072,-0.3914308048,-0.7513878357,-1.4023450648,-0.0055397545,-1.1972782422,0.3554691111,-0.5254789874,0.5097866442,5
-400.9636875425,39.3571341504,-14.1224511473,-1.76966274,-9.4561918404,-11.7590213039,-7.8517246532,-10.664705394,-14.4033138054,-5.8406921504,-6.4740957221,-7.2046635551,-6.7169478745,-4.4408660357,-0.2934635124,-0.5517586843,-0.7092610846,6.5690163292,-2.3339909404,1.8115914672,-1.6911748924,2.63072123,2.6595612226,2.2498286464,-3.0694972883,-1.5458582087,-3.2073731868,0.5313571316,0.6599633363,-0.2848625952,-1.7466734077,1.7376826954,1.681238364,5.4581977535,0.1227496581,0.9716320029,-0.3148374983,1.0482677259,-0.5226539311,-0.3149201993,-1.8087807762,2.1350468152,0.4286553719,1.2716738176,-0.1931572924,0.1431914601,-1.242994796,-0.4030853787,-1.5476695649,-0.1581587975,5
-521.6392785745,70.1976469505,-8.3543243205,9.4188128822,1.0118011168,-10.9200578899,-7.5320491744,-20.8316300036,-9.3921104133,-2.3222654613,-3.0579638532,-5.085058498,1.3021876815,2.4169434299,-4.5025161028,2.6266562087,3.2761440109,-2.5074686902,-3.4183688992,0.8360205874,-8.3512603836,1.4307729371,-7.2680200789,-3.0826987008,-6.3794569417,-4.1613316525,-2.5887299621,-0.385250052,0.8561826778,0.2044135705,-2.7457482154,0.630931261,-1.4731851288,4.8534863567,-0.0580834032,8.1714484012,3.0256123107,4.7887622308,3.1983217907,4.2625254354,3.6421723963,4.0606209288,4.5532282468,3.6110511047,0.8893940947,1.3671461785,-1.2654286317,2.0218774792,0.4120750046,1.6995280245,5
-557.6478986943,30.4164655006,-12.6245061269,-0.7473904316,-13.1386650342,-13.5679185582,-6.0122758352,-14.9751198596,-8.893331082,-5.7765847074,-6.2585960607,-6.566814489,-6.6394403871,-1.4060886017,-2.4671509191,3.2758557466,-0.7385512093,2.2542142322,-0.6672280308,2.627094975,1.0801400932,3.5060893079,-0.6633107357,2.1477597116,-0.4068906451,0.2997009789,-1.5603436433,0.0786821452,-1.8370351178,0.7770815455,-1.8823362679,-0.1542604394,-1.2493507824,0.8430509921,0.527776947,2.1639611757,-0.6117991174,1.5233537411,-0.5675718871,-0.6235663364,-0.2235781532,2.28846177,-0.6921224815,-0.3906796584,-1.9976205467,-0.3043648044,-1.7441345233,-0.3838962969,-2.0193406123,-1.0340073872,5
-557.6326091436,28.150559034,-10.3224890914,5.6695674298,-12.054340322,-13.3109409185,-4.5814336509,-14.4278122608,-7.2669623517,-6.1374621127,-5.4017795921,-3.3402882105,-7.3531401544,-3.334764859,-7.1687564442,-3.9488143917,-3.4015569308,1.9967058085,-1.5690702679,1.3385453018,-1.9355606414,-0.1417131129,-1.3582749534,2.9217708946,1.6646062596,2.2596965092,1.1388765185,2.9082675369,0.1014697784,1.0351027839,-3.2113885539,-0.1096069982,0.0875734824,2.1694340416,-0.2693096938,2.4296307248,-0.6822069608,0.2778616506,-1.2615338075,-0.5675874166,-1.1408879959,0.9238664313,-1.0426982149,-0.0341146667,-2.0050383304,-0.1865073883,-1.8619792248,0.0472940083,-1.282394317,-1.2205652011,5
-383.4667035992,33.1163676349,-30.6080598772,-3.6714559907,-18.6021062262,-18.2830839486,-3.6587735984,-12.921751759,-9.0935470356,-2.7722090936,-8.389685306,2.3510047196,-3.4608694435,4.2624284103,4.2403482011,1.1722188503,1.7349600862,-0.9277618282,-4.7357307244,-1.7515902695,-0.1054113559,-1.3949475211,-4.3052583445,-1.2767155255,-3.3205763583,-0.567304379,-1.2681170738,1.2469021406,-1.8086432889,2.4511649107,-1.7717198354,-0.1507412375,-1.4856236706,0.9107347965,-0.6975619322,0.9450084899,-0.5825087282,1.0994644299,-2.1068295315,0.1891368039,0.425305522,1.1872166468,0.1055224554,1.5681116026,-0.0495670765,0.1857766196,-1.9092423793,-0.0839175039,-2.077427445,-0.2309679347,5
-382.7435966179,21.0043039695,-30.3780658582,-11.7421827749,-19.0399801612,-18.6009600065,-2.6680771643,-16.8943085753,-7.3582936176,-0.8534527009,-4.0539398061,6.4575068296,-2.7919492197,4.3721074616,-1.6299416763,-0.6254076084,2.4141181907,2.5952293398,0.6211296344,-0.3654456208,0.6319441992,0.7353944299,-0.809200365,1.4827375439,-2.3655627171,-1.7403741299,-0.6810923386,1.3873867867,-3.3435268891,0.6098655766,0.7206062386,1.8933706146,-2.2553985177,-1.7379268646,-1.5506630705,1.7930002132,0.1946495001,1.5850854879,-1.9710532401,0.8424827907,-0.3094007685,0.3850783421,-1.2280281338,-0.0416422633,-1.7687975188,0.863239073,-0.1323187042,0.7471563152,-0.7275154284,-0.4956083053,5
-400.7319652444,27.5045902246,-30.3731519224,-4.935161692,-19.738880718,-19.3497924302,-3.6492750574,-14.4161899597,-7.6312601192,-0.236970625,-7.2288392448,5.7114829354,-2.9195863041,4.8550047306,1.6982481212,1.006381118,0.2217693878,-0.1243126489,-1.2923212077,0.1974881682,-0.4504474771,-1.3687219013,-2.9864506912,-0.364116398,-1.4086289138,-0.6734434459,0.008088347,0.6512963617,-3.1844734798,1.8352367607,-0.8325858931,-0.498523773,-2.7273867542,0.3778942342,0.5170310219,1.8397654559,0.1007554562,1.9615546667,-1.1048788009,0.246211238,-0.0471809536,1.526283767,-0.4860399941,1.0889929391,0.7969460987,1.2071374925,-0.361215575,0.9156629367,-1.4523467553,-0.011524528,5
-581.6161586288,33.4244516834,-7.6145874997,3.7950386681,-9.5190604362,-10.2116367568,-2.5919996897,-9.1360909082,-5.4561587619,-3.5602012722,-2.8666621,-2.8372684693,-4.3486071833,-0.7790133219,-3.2874199691,-0.8918842057,-1.7761888184,2.9866135317,-0.6419129955,3.1227858408,1.6206008856,3.7142904323,0.0872047399,2.5611010784,0.6954899336,3.5445769801,2.4651904406,4.1283834355,-0.331411258,0.6755178269,-0.2572629725,0.7663581756,-1.8521952755,0.7670926312,-0.5288820929,2.8122176634,0.1381847695,1.1487881827,-0.1735497346,0.9929047401,-0.9424532884,0.5462481028,-0.5802646785,-0.0815606586,-1.1418148692,0.959135238,-0.9952870128,-1.1225215138,-0.8684766461,0.0435131693,5
-426.2142164032,26.7317492882,-21.640835988,-3.7314155439,-19.157234568,-15.8305352071,-2.4739736648,-18.1054094912,-8.6462215059,-4.6516392659,-9.6264077194,-0.0515851904,-7.288395205,1.6559443447,0.0546172812,1.8619608556,2.9636805874,3.3329781304,-3.4910784231,-2.1247346254,-0.3980017376,1.3859330165,-0.5361430404,1.4631171039,-3.6099667052,-1.6664911497,-1.6168398197,0.3845445054,-3.9541454639,0.3328034215,-0.422020325,3.5331824502,-1.1550107703,0.2436589214,-0.3603275564,0.9850085759,-1.014428626,1.263179475,-0.3028725357,-0.6405093801,-1.8876129749,0.6047692311,-1.0074392975,-0.5832759705,-0.7181668319,0.2892168074,-0.7821244196,1.1027486505,-1.0806997415,0.529512448,5
-604.4395785907,31.6809956219,-6.8729227018,4.6379078301,-10.4328454008,-7.7635922926,-4.720506704,-9.4240119066,-3.7537274146,-5.7228798709,-7.405134135,-4.8962446457,-6.0631999094,-0.4723748249,-2.7616338844,0.9959525233,-1.8963903094,0.6063415338,-2.1713828802,2.2779562495,0.969350597,3.2363865106,0.6100737754,1.9348292644,-2.875845462,-0.4513261747,-0.342250144,0.9040196573,-1.842079289,0.4861738081,2.0867868913,1.958905437,-1.558974778,0.8556677608,0.8737778665,1.9952704612,1.1626283021,1.6735929804,0.1209452174,-0.0393824784,-1.2920228057,1.8420857906,-0.0186549525,-0.1398520436,-1.5063879683,0.1408038609,-0.5817153295,0.8307707078,-1.2138264678,-1.9262565452,5
-420.5615364696,28.7913496657,-17.6611918028,1.2544803308,-8.4151298506,-13.4930809535,-4.4687742181,-11.1840142397,-14.540948958,1.9891962818,-5.160256189,-7.8338045374,-0.3845368099,-6.6082398134,-4.5452983884,-3.8012023583,0.0390557899,3.6414582548,-2.682121061,1.7211880696,1.0667060689,3.2860604165,1.860500793,5.7933263555,-0.8927173963,2.2889644828,0.6625932458,2.1534853392,-0.8212681293,-1.1300417468,0.0155781877,2.6631771377,-0.7181677599,0.4144688606,-2.7521798607,0.1567239288,0.8437618924,1.8248104377,0.2388385978,1.7735310345,0.2390667574,1.6090320611,0.4105289469,0.7988918588,-0.6993828349,0.6356002408,-0.4425457676,-0.5402541284,-1.8647011739,0.9458223336,5
-490.6232189602,38.7982287185,-4.3786948589,4.9901262415,-4.683821635,-8.3167649414,-4.5220293322,-6.5913313907,-12.9347527251,0.4457662803,-4.6512015023,-7.6732467995,0.3780987267,-3.6269306593,-3.4593603259,-3.1202072933,-3.8413227041,-1.010478209,-6.2830097908,-3.1577090269,-4.8593500555,-1.7296633804,-4.7644060512,1.8931560526,-0.8716507018,1.6740275109,1.7787291615,1.8545981921,1.4512023046,3.8734039564,2.8241102236,5.0299123657,1.7315850921,2.0999244592,0.4098750173,1.084513798,0.8534954726,2.2703800906,-0.1429858119,0.667759181,0.8973352854,0.1425330015,-0.7016005592,0.1546031388,-0.8644909667,0.3431634606,-0.9320543343,-1.4000128643,-1.1037098148,0.2906761576,5
-518.3221401928,40.94468988,-3.9346009223,8.1873642373,-4.688751899,-7.4370634058,-5.5450008689,-8.4942437509,-9.0178464307,1.7768284248,-4.98058865,-4.7453274309,0.0660565964,-4.3028567019,-3.1854058942,-1.9879300793,-5.230825238,-1.71870888,-5.9877621658,-2.9601135948,-2.1584658457,0.8722237966,-3.2273201571,2.4540153762,-3.693696312,-0.6940619536,0.2459021373,-0.0138547003,0.8476263931,2.4520607525,2.9808298096,4.8524698299,1.2578781785,1.6780183195,-2.0918019399,1.2138126516,2.0694709646,3.4944939206,0.5938906474,0.4656601962,0.2852928502,0.9621290599,0.8808515904,0.5107845572,-0.4007228641,0.3077261053,-1.487249408,-0.4908619985,-0.8506962646,-0.1326545127,5
